time,target,true_x,true_z,meas_x,meas_z
41.088,TARGET_1,-0.197151,0.364436,-0.214574,0.359579
41.088,TARGET_2,0.379993,0.162807,0.362138,0.177021
41.152,TARGET_1,-0.199577,0.365253,-0.202291,0.379999
41.152,TARGET_2,0.379160,0.165228,0.367963,0.153156
41.216,TARGET_1,-0.202003,0.366069,-0.197166,0.362777
41.216,TARGET_2,0.378328,0.167649,0.395287,0.185312
41.280,TARGET_1,-0.204429,0.366886,-0.220377,0.347644
41.280,TARGET_2,0.377495,0.170069,0.376352,0.182470
41.344,TARGET_1,-0.206856,0.367702,-0.216040,0.358454
41.344,TARGET_2,0.376662,0.172490,0.365078,0.186407
41.408,TARGET_1,-0.209282,0.368519,-0.220096,0.374841
41.408,TARGET_2,0.375829,0.174911,0.387123,0.166507
41.472,TARGET_1,-0.211708,0.369335,-0.219730,0.375498
41.472,TARGET_2,0.377283,0.177018,0.357303,0.179017
41.536,TARGET_1,-0.214135,0.370152,-0.227108,0.384356
41.536,TARGET_2,0.378736,0.179126,0.379218,0.193581
41.600,TARGET_1,-0.216561,0.370968,-0.231140,0.390902
41.600,TARGET_2,0.380189,0.181233,0.396138,0.185158
41.664,TARGET_1,-0.218987,0.371785,-0.231055,0.355886
41.664,TARGET_2,0.381642,0.183341,0.376610,0.195700
41.728,TARGET_1,-0.221414,0.372601,-0.215513,0.373675
41.728,TARGET_2,0.383096,0.185448,0.392411,0.205304
41.792,TARGET_1,-0.223840,0.373418,-0.211023,0.362483
41.792,TARGET_2,0.384549,0.187556,0.392818,0.194351
41.856,TARGET_1,-0.226266,0.374234,-0.223401,0.393755
41.856,TARGET_2,0.386002,0.189664,0.381479,0.197931
41.920,TARGET_1,-0.228693,0.375050,-0.236021,0.391942
41.920,TARGET_2,0.387456,0.191771,0.402101,0.173777
41.984,TARGET_1,-0.231119,0.375867,-0.248630,0.355904
41.984,TARGET_2,0.388909,0.193879,0.399210,0.204967
42.048,TARGET_1,-0.233545,0.376683,-0.240438,0.393219
42.048,TARGET_2,0.390362,0.195986,0.400251,0.178637
42.112,TARGET_1,-0.235971,0.377500,-0.241272,0.358619
42.112,TARGET_2,0.391815,0.198094,0.405261,0.181966
42.176,TARGET_1,-0.238398,0.378316,-0.234519,0.387833
42.176,TARGET_2,0.393269,0.200201,0.390368,0.196665
42.240,TARGET_1,-0.240824,0.379133,-0.235616,0.398045
42.240,TARGET_2,0.394722,0.202309,0.411371,0.213252
42.304,TARGET_1,-0.243250,0.379949,-0.229835,0.366272
42.304,TARGET_2,0.396175,0.204416,0.413645,0.186317
42.368,TARGET_1,-0.245677,0.380766,-0.233128,0.376864
42.368,TARGET_2,0.397628,0.206524,0.414629,0.192079
42.432,TARGET_1,-0.248103,0.381582,-0.239748,0.369400
42.432,TARGET_2,0.399082,0.208631,0.385140,0.209436
42.496,TARGET_1,-0.250529,0.382399,-0.240431,0.378222
42.496,TARGET_2,0.400535,0.210739,0.415766,0.205792
42.560,TARGET_1,-0.252956,0.383215,-0.234877,0.394865
42.560,TARGET_2,0.401988,0.212846,0.414575,0.228903
42.624,TARGET_1,-0.255382,0.384032,-0.262265,0.364621
42.624,TARGET_2,0.403442,0.214954,0.402428,0.225976
42.688,TARGET_1,-0.257808,0.384848,-0.253574,0.368502
42.688,TARGET_2,0.404895,0.217061,0.412097,0.211297
42.752,TARGET_1,-0.260234,0.385665,-0.249456,0.381831
42.752,TARGET_2,0.406348,0.219169,0.417467,0.223618
42.816,TARGET_1,-0.262661,0.386481,-0.267391,0.380739
42.816,TARGET_2,0.407801,0.221276,0.419074,0.214552
42.880,TARGET_1,-0.265087,0.387298,-0.281896,0.387793
42.880,TARGET_2,0.409255,0.223384,0.392211,0.229255
42.944,TARGET_1,-0.267513,0.388114,-0.281542,0.388010
42.944,TARGET_2,0.410708,0.225491,0.423871,0.220603
43.008,TARGET_1,-0.269940,0.388931,-0.266494,0.386528
43.008,TARGET_2,0.412161,0.227599,0.424755,0.218142
43.072,TARGET_1,-0.272366,0.389747,-0.270378,0.379149
43.072,TARGET_2,0.413614,0.229706,0.422628,0.233059
43.136,TARGET_1,-0.274792,0.390564,-0.270161,0.387041
43.136,TARGET_2,0.415068,0.231814,0.423233,0.220402
43.200,TARGET_1,-0.277219,0.391380,-0.267859,0.406812
43.200,TARGET_2,0.416521,0.233921,0.405047,0.239844
43.264,TARGET_1,-0.279645,0.392197,-0.287770,0.387234
43.264,TARGET_2,0.417974,0.236029,0.434108,0.216178
43.328,TARGET_1,-0.282071,0.393013,-0.293013,0.403866
43.328,TARGET_2,0.419427,0.238136,0.425172,0.240860
43.392,TARGET_1,-0.284498,0.393830,-0.285122,0.382800
43.392,TARGET_2,0.420881,0.240244,0.415449,0.255797
43.456,TARGET_1,-0.286924,0.394646,-0.270413,0.384810
43.456,TARGET_2,0.422334,0.242351,0.437167,0.260650
43.520,TARGET_1,-0.289350,0.395463,-0.276925,0.401140
43.520,TARGET_2,0.423787,0.244459,0.415211,0.244920
43.584,TARGET_1,-0.291776,0.396279,-0.305642,0.392174
43.584,TARGET_2,0.425241,0.246566,0.416099,0.266037
43.648,TARGET_1,-0.294203,0.397095,-0.279758,0.400264
43.648,TARGET_2,0.426694,0.248674,0.434521,0.234706
43.712,TARGET_1,-0.296629,0.397912,-0.315761,0.387926
43.712,TARGET_2,0.428147,0.250781,0.443722,0.268795
43.776,TARGET_1,-0.299055,0.398728,-0.300034,0.392699
43.776,TARGET_2,0.429600,0.252889,0.415951,0.256958
43.840,TARGET_1,-0.301482,0.399545,-0.294780,0.409878
43.840,TARGET_2,0.431054,0.254996,0.439253,0.253301
43.904,TARGET_1,-0.303908,0.400361,-0.316977,0.394395
43.904,TARGET_2,0.432507,0.257104,0.436812,0.264290
43.968,TARGET_1,-0.306334,0.401178,-0.294129,0.393092
43.968,TARGET_2,0.433960,0.259211,0.415157,0.249191
44.032,TARGET_1,-0.308761,0.401994,-0.300582,0.398632
44.032,TARGET_2,0.435413,0.261319,0.427418,0.255273
44.096,TARGET_1,-0.311187,0.402811,-0.318119,0.416293
44.096,TARGET_2,0.436867,0.263426,0.417928,0.269017
44.160,TARGET_1,-0.313613,0.403627,-0.304600,0.414922
44.160,TARGET_2,0.438320,0.265534,0.454388,0.264599
44.224,TARGET_1,-0.316039,0.404444,-0.334418,0.413262
44.224,TARGET_2,0.439773,0.267641,0.433872,0.270895
44.288,TARGET_1,-0.318466,0.405260,-0.314484,0.412923
44.288,TARGET_2,0.441227,0.269749,0.448907,0.258234
44.352,TARGET_1,-0.320892,0.406077,-0.319518,0.389253
44.352,TARGET_2,0.442680,0.271856,0.459879,0.266179
44.416,TARGET_1,-0.323318,0.406893,-0.330379,0.411339
44.416,TARGET_2,0.444133,0.273964,0.460020,0.293575
44.480,TARGET_1,-0.325745,0.407710,-0.339202,0.422400
44.480,TARGET_2,0.445586,0.276071,0.459218,0.292102
44.544,TARGET_1,-0.328171,0.408526,-0.325072,0.391826
44.544,TARGET_2,0.447040,0.278179,0.432910,0.264603
44.608,TARGET_1,-0.330597,0.409343,-0.344011,0.410110
44.608,TARGET_2,0.448493,0.280287,0.442306,0.289432
44.672,TARGET_1,-0.333024,0.410159,-0.316980,0.397904
44.672,TARGET_2,0.449946,0.282394,0.432179,0.272046
44.736,TARGET_1,-0.335450,0.410976,-0.319720,0.400485
44.736,TARGET_2,0.451399,0.284502,0.432499,0.285142
44.800,TARGET_1,-0.337876,0.411792,-0.318102,0.418856
44.800,TARGET_2,0.452853,0.286609,0.470130,0.298531
44.864,TARGET_1,-0.340303,0.412609,-0.352802,0.428724
44.864,TARGET_2,0.454306,0.288717,0.436866,0.280052
44.928,TARGET_1,-0.342729,0.413425,-0.357000,0.418641
44.928,TARGET_2,0.455759,0.290824,0.460045,0.308738
44.992,TARGET_1,-0.345155,0.414242,-0.330893,0.418520
44.992,TARGET_2,0.457213,0.292932,0.461976,0.281495
45.056,TARGET_1,-0.347581,0.415058,-0.336753,0.429795
45.056,TARGET_2,0.458666,0.295039,0.454468,0.294560
45.120,TARGET_1,-0.350008,0.415875,-0.358269,0.428477
45.120,TARGET_2,0.460119,0.297147,0.454670,0.280964
45.184,TARGET_1,-0.352434,0.416691,-0.367947,0.432342
45.184,TARGET_2,0.461572,0.299254,0.448493,0.305261
45.248,TARGET_1,-0.354860,0.417508,-0.366307,0.403512
45.248,TARGET_2,0.463026,0.301362,0.447857,0.296776
45.312,TARGET_1,-0.357287,0.418324,-0.376623,0.417692
45.312,TARGET_2,0.464479,0.303469,0.468032,0.302624
45.376,TARGET_1,-0.359713,0.419140,-0.358959,0.431265
45.376,TARGET_2,0.465932,0.305577,0.471281,0.321728
45.440,TARGET_1,-0.362139,0.419957,-0.347258,0.437561
45.440,TARGET_2,0.467385,0.307684,0.463106,0.321118
45.504,TARGET_1,-0.364566,0.420773,-0.373220,0.423495
45.504,TARGET_2,0.468839,0.309792,0.467308,0.295743
45.568,TARGET_1,-0.366992,0.421590,-0.360731,0.437862
45.568,TARGET_2,0.470292,0.311899,0.486128,0.293044
45.632,TARGET_1,-0.369418,0.422406,-0.354593,0.422500
45.632,TARGET_2,0.471745,0.314007,0.491712,0.303544
45.696,TARGET_1,-0.371845,0.423223,-0.387292,0.437621
45.696,TARGET_2,0.473198,0.316114,0.475172,0.298703
45.760,TARGET_1,-0.374271,0.424039,-0.387565,0.412510
45.760,TARGET_2,0.474652,0.318222,0.479447,0.317295
45.824,TARGET_1,-0.376697,0.424856,-0.394525,0.412880
45.824,TARGET_2,0.476105,0.320329,0.482268,0.321538
45.888,TARGET_1,-0.379123,0.425672,-0.361064,0.436107
45.888,TARGET_2,0.477558,0.322437,0.495435,0.324260
45.952,TARGET_1,-0.381550,0.426489,-0.370324,0.445609
45.952,TARGET_2,0.479012,0.324544,0.466675,0.308302
46.016,TARGET_1,-0.383976,0.427305,-0.388944,0.415617
46.016,TARGET_2,0.480465,0.326652,0.470343,0.319466
46.080,TARGET_1,-0.386402,0.428122,-0.380866,0.417596
46.080,TARGET_2,0.481918,0.328759,0.493169,0.334208
46.144,TARGET_1,-0.388829,0.428938,-0.385437,0.439530
46.144,TARGET_2,0.483371,0.330867,0.501371,0.323355
46.208,TARGET_1,-0.391255,0.429755,-0.383560,0.449376
46.208,TARGET_2,0.484825,0.332974,0.495313,0.313088
46.272,TARGET_1,-0.393681,0.430571,-0.395634,0.433893
46.272,TARGET_2,0.486278,0.335082,0.478020,0.344439
46.336,TARGET_1,-0.396108,0.431388,-0.395041,0.444118
46.336,TARGET_2,0.487731,0.337189,0.483749,0.332550
46.400,TARGET_1,-0.398534,0.432204,-0.400947,0.418727
46.400,TARGET_2,0.489184,0.339297,0.472892,0.326956
46.464,TARGET_1,-0.400960,0.433021,-0.414120,0.416541
46.464,TARGET_2,0.490638,0.341404,0.479475,0.334128
46.528,TARGET_1,-0.403386,0.433837,-0.399580,0.429427
46.528,TARGET_2,0.492091,0.343512,0.497456,0.323531
46.592,TARGET_1,-0.405813,0.434654,-0.419763,0.446823
46.592,TARGET_2,0.493544,0.345619,0.492128,0.338449
46.656,TARGET_1,-0.408239,0.435470,-0.402001,0.423172
46.656,TARGET_2,0.494998,0.347727,0.502833,0.332827
46.720,TARGET_1,-0.410665,0.436287,-0.404050,0.419491
46.720,TARGET_2,0.496451,0.349834,0.503262,0.335378
46.784,TARGET_1,-0.413092,0.437103,-0.421402,0.450328
46.784,TARGET_2,0.497904,0.351942,0.505579,0.362205
46.848,TARGET_1,-0.415518,0.437920,-0.400156,0.427351
46.848,TARGET_2,0.499357,0.354049,0.494630,0.359183
46.912,TARGET_1,-0.417944,0.438736,-0.419179,0.450855
46.912,TARGET_2,0.500811,0.356157,0.518470,0.355375
46.976,TARGET_1,-0.420371,0.439553,-0.425314,0.440373
46.976,TARGET_2,0.502264,0.358264,0.521473,0.348686
47.040,TARGET_1,-0.422797,0.440369,-0.405390,0.435715
47.040,TARGET_2,0.503717,0.360372,0.486273,0.345058
47.104,TARGET_1,-0.425223,0.441185,-0.418778,0.439613
47.104,TARGET_2,0.505170,0.362479,0.510786,0.352419
47.168,TARGET_1,-0.427650,0.442002,-0.414234,0.453280
47.168,TARGET_2,0.506624,0.364587,0.506540,0.350643
47.232,TARGET_1,-0.430076,0.442818,-0.414801,0.456104
47.232,TARGET_2,0.508077,0.366695,0.504613,0.358787
47.296,TARGET_1,-0.432502,0.443635,-0.434508,0.460730
47.296,TARGET_2,0.509530,0.368802,0.495375,0.380835
47.360,TARGET_1,-0.434928,0.444451,-0.430602,0.434778
47.360,TARGET_2,0.510984,0.370910,0.508323,0.351215
47.424,TARGET_1,-0.437355,0.445268,-0.455089,0.460468
47.424,TARGET_2,0.512437,0.373017,0.498230,0.381321
47.488,TARGET_1,-0.439781,0.446084,-0.429325,0.443363
47.488,TARGET_2,0.513890,0.375125,0.503890,0.388312
47.552,TARGET_1,-0.442207,0.446901,-0.425390,0.461523
47.552,TARGET_2,0.515343,0.377232,0.525675,0.367417
47.616,TARGET_1,-0.444634,0.447717,-0.438023,0.466289
47.616,TARGET_2,0.516797,0.379340,0.508176,0.389019
47.680,TARGET_1,-0.447060,0.448534,-0.450840,0.465956
47.680,TARGET_2,0.518250,0.381447,0.514182,0.381733
47.744,TARGET_1,-0.449486,0.449350,-0.460615,0.463597
47.744,TARGET_2,0.519703,0.383555,0.516215,0.382776
47.808,TARGET_1,-0.451913,0.450167,-0.463343,0.440265
47.808,TARGET_2,0.521156,0.385662,0.531913,0.396826
47.872,TARGET_1,-0.454339,0.450983,-0.465860,0.454846
47.872,TARGET_2,0.522610,0.387770,0.529484,0.384670
47.936,TARGET_1,-0.456765,0.451800,-0.446753,0.471796
47.936,TARGET_2,0.524063,0.389877,0.509489,0.402852
48.000,TARGET_1,-0.459192,0.452616,-0.450323,0.468018
48.000,TARGET_2,0.525516,0.391985,0.509198,0.375592
48.064,TARGET_1,-0.461618,0.453433,-0.457342,0.470142
48.064,TARGET_2,0.526969,0.394092,0.535785,0.400226
48.128,TARGET_1,-0.464044,0.454249,-0.456352,0.473423
48.128,TARGET_2,0.528423,0.396200,0.534584,0.387398
48.192,TARGET_1,-0.466470,0.455066,-0.479269,0.453554
48.192,TARGET_2,0.529876,0.398307,0.518698,0.417282
48.256,TARGET_1,-0.468897,0.455882,-0.465030,0.462604
48.256,TARGET_2,0.531329,0.400415,0.526160,0.413059
48.320,TARGET_1,-0.471323,0.456699,-0.475042,0.460350
48.320,TARGET_2,0.532783,0.402522,0.530940,0.392919
48.384,TARGET_1,-0.473749,0.457515,-0.484162,0.472252
48.384,TARGET_2,0.534236,0.404630,0.534022,0.421823
48.448,TARGET_1,-0.476176,0.458332,-0.470997,0.445314
48.448,TARGET_2,0.535689,0.406737,0.520810,0.404272
48.512,TARGET_1,-0.478602,0.459148,-0.471231,0.473099
48.512,TARGET_2,0.537142,0.408845,0.551119,0.399366
48.576,TARGET_1,-0.481028,0.459965,-0.477761,0.441110
48.576,TARGET_2,0.538596,0.410952,0.547981,0.399353
48.640,TARGET_1,-0.483455,0.460781,-0.491374,0.443835
48.640,TARGET_2,0.540049,0.413060,0.531541,0.412957
48.704,TARGET_1,-0.485881,0.461598,-0.485722,0.464678
48.704,TARGET_2,0.541502,0.415167,0.544278,0.434717
48.768,TARGET_1,-0.488307,0.462414,-0.470345,0.470012
48.768,TARGET_2,0.542955,0.417275,0.533797,0.421598
48.832,TARGET_1,-0.490733,0.463230,-0.495495,0.448651
48.832,TARGET_2,0.544409,0.419382,0.559462,0.418111
48.896,TARGET_1,-0.493160,0.464047,-0.502492,0.467943
48.896,TARGET_2,0.545862,0.421490,0.549094,0.431200
48.960,TARGET_1,-0.495586,0.464863,-0.503397,0.477758
48.960,TARGET_2,0.547315,0.423597,0.532008,0.436142
49.024,TARGET_1,-0.498012,0.465680,-0.513715,0.453617
49.024,TARGET_2,0.548769,0.425705,0.534621,0.434724
49.088,TARGET_1,-0.500439,0.466496,-0.481908,0.450221
49.088,TARGET_2,0.550222,0.427812,0.544890,0.426919
49.152,TARGET_1,-0.502865,0.467313,-0.519446,0.476603
49.152,TARGET_2,0.551675,0.429920,0.531830,0.417344
49.216,TARGET_1,-0.505291,0.468129,-0.515149,0.484181
49.216,TARGET_2,0.553128,0.432027,0.566361,0.437722
49.280,TARGET_1,-0.507718,0.468946,-0.517605,0.458955
49.280,TARGET_2,0.554582,0.434135,0.549719,0.426606
49.344,TARGET_1,-0.510144,0.469762,-0.529342,0.469084
49.344,TARGET_2,0.556035,0.436242,0.555728,0.427644
49.408,TARGET_1,-0.512570,0.470579,-0.496582,0.459115
49.408,TARGET_2,0.554136,0.434526,0.569757,0.423751
49.472,TARGET_1,-0.514997,0.471395,-0.498278,0.482098
49.472,TARGET_2,0.552237,0.432809,0.567443,0.447617
49.536,TARGET_1,-0.517423,0.472212,-0.518197,0.480831
49.536,TARGET_2,0.550338,0.431092,0.565868,0.411527
49.600,TARGET_1,-0.519849,0.473028,-0.523800,0.469517
49.600,TARGET_2,0.548438,0.429376,0.566981,0.435998
49.664,TARGET_1,-0.522275,0.473845,-0.515673,0.467045
49.664,TARGET_2,0.546539,0.427659,0.562725,0.419344
49.728,TARGET_1,-0.524702,0.474661,-0.511253,0.473168
49.728,TARGET_2,0.544640,0.425942,0.531519,0.433283
49.792,TARGET_1,-0.522222,0.474024,-0.521697,0.477364
49.792,TARGET_2,0.542741,0.424226,0.532307,0.425779
49.856,TARGET_1,-0.519743,0.473388,-0.510157,0.478908
49.856,TARGET_2,0.540842,0.422509,0.542423,0.412420
49.920,TARGET_1,-0.517263,0.472751,-0.506195,0.454859
49.920,TARGET_2,0.538943,0.420792,0.545554,0.437560
49.984,TARGET_1,-0.514784,0.472114,-0.529096,0.461754
49.984,TARGET_2,0.537044,0.419076,0.556018,0.406459
50.048,TARGET_1,-0.512304,0.471477,-0.519318,0.454983
50.048,TARGET_2,0.535145,0.417359,0.525627,0.429718
50.112,TARGET_1,-0.509825,0.470840,-0.526764,0.478567
50.112,TARGET_2,0.533246,0.415642,0.539378,0.421205
50.176,TARGET_1,-0.507345,0.470203,-0.499576,0.456561
50.176,TARGET_2,0.531346,0.413926,0.526209,0.430752
50.240,TARGET_1,-0.504866,0.469566,-0.517241,0.477364
50.240,TARGET_2,0.529447,0.412209,0.531107,0.412879
50.304,TARGET_1,-0.502386,0.468930,-0.491731,0.482154
50.304,TARGET_2,0.527548,0.410492,0.534771,0.392771
50.368,TARGET_1,-0.499907,0.468293,-0.500458,0.448725
50.368,TARGET_2,0.525649,0.408776,0.507116,0.410777
50.432,TARGET_1,-0.497427,0.467656,-0.494757,0.461963
50.432,TARGET_2,0.523750,0.407059,0.520860,0.406666
50.496,TARGET_1,-0.494948,0.467019,-0.507674,0.482204
50.496,TARGET_2,0.521851,0.405342,0.531414,0.424919
50.560,TARGET_1,-0.492468,0.466382,-0.504809,0.482742
50.560,TARGET_2,0.519952,0.403626,0.529381,0.422255
50.624,TARGET_1,-0.489988,0.465745,-0.481936,0.447725
50.624,TARGET_2,0.518053,0.401909,0.511869,0.418708
50.688,TARGET_1,-0.487509,0.465108,-0.473195,0.461693
50.688,TARGET_2,0.516154,0.400192,0.498876,0.393440
50.752,TARGET_1,-0.485029,0.464472,-0.473555,0.461999
50.752,TARGET_2,0.514254,0.398476,0.521015,0.386590
50.816,TARGET_1,-0.482550,0.463835,-0.499345,0.445381
50.816,TARGET_2,0.512355,0.396759,0.524807,0.408372
50.880,TARGET_1,-0.480070,0.463198,-0.470568,0.459923
50.880,TARGET_2,0.510456,0.395042,0.521813,0.376706
50.944,TARGET_1,-0.477591,0.462561,-0.458773,0.453642
50.944,TARGET_2,0.508557,0.393325,0.527834,0.404600
51.008,TARGET_1,-0.475111,0.461924,-0.464213,0.470989
51.008,TARGET_2,0.506658,0.391609,0.498443,0.378550
51.072,TARGET_1,-0.472632,0.461287,-0.466056,0.468476
51.072,TARGET_2,0.504759,0.389892,0.487099,0.389224
51.136,TARGET_1,-0.470152,0.460651,-0.469394,0.440690
51.136,TARGET_2,0.502860,0.388175,0.512082,0.395625
51.200,TARGET_1,-0.467673,0.460014,-0.452794,0.447967
51.200,TARGET_2,0.500961,0.386459,0.518509,0.404061
51.264,TARGET_1,-0.465193,0.459377,-0.460150,0.476929
51.264,TARGET_2,0.499062,0.384742,0.481682,0.383097
51.328,TARGET_1,-0.462714,0.458740,-0.460582,0.445186
51.328,TARGET_2,0.497162,0.383025,0.478012,0.395795
51.392,TARGET_1,-0.460234,0.458103,-0.460126,0.441416
51.392,TARGET_2,0.495263,0.381309,0.489762,0.370455
51.456,TARGET_1,-0.457755,0.457466,-0.448979,0.472093
51.456,TARGET_2,0.493364,0.379592,0.489883,0.391134
51.520,TARGET_1,-0.455275,0.456829,-0.468040,0.446088
51.520,TARGET_2,0.491465,0.377875,0.493172,0.369165
51.584,TARGET_1,-0.452796,0.456193,-0.458481,0.468445
51.584,TARGET_2,0.489566,0.376159,0.480003,0.376964
51.648,TARGET_1,-0.450316,0.455556,-0.458149,0.454503
51.648,TARGET_2,0.487667,0.374442,0.478893,0.385328
51.712,TARGET_1,-0.447837,0.454919,-0.448479,0.455704
51.712,TARGET_2,0.485768,0.372725,0.474141,0.365514
51.776,TARGET_1,-0.445357,0.454282,-0.455727,0.468255
51.776,TARGET_2,0.483869,0.371009,0.464801,0.377333
51.840,TARGET_1,-0.442878,0.453645,-0.450238,0.435946
51.840,TARGET_2,0.481970,0.369292,0.501233,0.364501
51.904,TARGET_1,-0.440398,0.453008,-0.447520,0.458372
51.904,TARGET_2,0.480070,0.367575,0.465466,0.358516
51.968,TARGET_1,-0.437919,0.452372,-0.434859,0.435760
51.968,TARGET_2,0.478171,0.365859,0.461666,0.372293
52.032,TARGET_1,-0.435439,0.451735,-0.447228,0.441729
52.032,TARGET_2,0.476272,0.364142,0.462915,0.364818
52.096,TARGET_1,-0.432959,0.451098,-0.416253,0.455157
52.096,TARGET_2,0.474373,0.362425,0.480564,0.358064
52.160,TARGET_1,-0.430480,0.450461,-0.435967,0.462455
52.160,TARGET_2,0.472474,0.360709,0.462428,0.367433
52.224,TARGET_1,-0.428000,0.449824,-0.429109,0.441479
52.224,TARGET_2,0.470575,0.358992,0.466054,0.346950
52.288,TARGET_1,-0.425521,0.449187,-0.417734,0.438331
52.288,TARGET_2,0.468676,0.357275,0.473310,0.370478
52.352,TARGET_1,-0.423041,0.448550,-0.421857,0.448302
52.352,TARGET_2,0.466777,0.355559,0.472564,0.370204
52.416,TARGET_1,-0.420562,0.447914,-0.429889,0.432203
52.416,TARGET_2,0.464878,0.353842,0.454676,0.373634
52.480,TARGET_1,-0.418082,0.447277,-0.424642,0.459346
52.480,TARGET_2,0.462978,0.352125,0.469094,0.360355
52.544,TARGET_1,-0.415603,0.446640,-0.428607,0.428392
52.544,TARGET_2,0.461079,0.350409,0.466236,0.359814
52.608,TARGET_1,-0.413123,0.446003,-0.432293,0.437374
52.608,TARGET_2,0.459180,0.348692,0.472502,0.351361
52.672,TARGET_1,-0.410644,0.445366,-0.409359,0.454087
52.672,TARGET_2,0.457281,0.346975,0.464065,0.347812
52.736,TARGET_1,-0.408164,0.444729,-0.402291,0.438111
52.736,TARGET_2,0.455382,0.345259,0.445781,0.343769
52.800,TARGET_1,-0.405685,0.444093,-0.402377,0.445761
52.800,TARGET_2,0.453483,0.343542,0.461398,0.349965
52.864,TARGET_1,-0.403205,0.443456,-0.407734,0.429135
52.864,TARGET_2,0.451584,0.341825,0.441350,0.354867
52.928,TARGET_1,-0.400726,0.442819,-0.383121,0.460581
52.928,TARGET_2,0.449685,0.340109,0.454397,0.354803
52.992,TARGET_1,-0.398246,0.442182,-0.385311,0.453794
52.992,TARGET_2,0.447786,0.338392,0.429319,0.333843
53.056,TARGET_1,-0.395767,0.441545,-0.377750,0.432803
53.056,TARGET_2,0.445886,0.336675,0.432950,0.334710
53.120,TARGET_1,-0.393287,0.440908,-0.398270,0.460107
53.120,TARGET_2,0.443987,0.334959,0.450786,0.341943
53.184,TARGET_1,-0.390808,0.440271,-0.403592,0.435188
53.184,TARGET_2,0.442088,0.333242,0.436432,0.318581
53.248,TARGET_1,-0.388328,0.439635,-0.374381,0.434674
53.248,TARGET_2,0.440189,0.331525,0.456109,0.317620
53.312,TARGET_1,-0.385849,0.438998,-0.404605,0.445399
53.312,TARGET_2,0.438290,0.329808,0.454503,0.329473
53.376,TARGET_1,-0.383369,0.438361,-0.398915,0.441581
53.376,TARGET_2,0.436391,0.328092,0.428188,0.346703
53.440,TARGET_1,-0.380890,0.437724,-0.381856,0.457418
53.440,TARGET_2,0.434492,0.326375,0.452879,0.307265
53.504,TARGET_1,-0.378410,0.437087,-0.362600,0.446303
53.504,TARGET_2,0.432593,0.324658,0.430755,0.317534
53.568,TARGET_1,-0.375931,0.436450,-0.358986,0.417942
53.568,TARGET_2,0.430694,0.322942,0.444120,0.336316
53.632,TARGET_1,-0.373451,0.435813,-0.364602,0.444613
53.632,TARGET_2,0.428794,0.321225,0.421639,0.321148
53.696,TARGET_1,-0.370971,0.435177,-0.382677,0.427800
53.696,TARGET_2,0.426895,0.319508,0.443404,0.338113
53.760,TARGET_1,-0.368492,0.434540,-0.350488,0.416491
53.760,TARGET_2,0.424996,0.317792,0.431066,0.316407
53.824,TARGET_1,-0.366012,0.433903,-0.358117,0.448347
53.824,TARGET_2,0.423097,0.316075,0.429316,0.308937
53.888,TARGET_1,-0.363533,0.433266,-0.345193,0.425024
53.888,TARGET_2,0.421198,0.314358,0.424925,0.300173
53.952,TARGET_1,-0.361053,0.432629,-0.359482,0.432880
53.952,TARGET_2,0.419299,0.312642,0.429624,0.302518
54.016,TARGET_1,-0.358574,0.431992,-0.360990,0.420319
54.016,TARGET_2,0.417400,0.310925,0.413056,0.302453
54.080,TARGET_1,-0.356094,0.431356,-0.375390,0.443040
54.080,TARGET_2,0.415501,0.309208,0.412061,0.317685
54.144,TARGET_1,-0.353615,0.430719,-0.340463,0.428404
54.144,TARGET_2,0.413602,0.307492,0.402532,0.326563
54.208,TARGET_1,-0.351135,0.430082,-0.369377,0.430216
54.208,TARGET_2,0.411702,0.305775,0.420109,0.291022
54.272,TARGET_1,-0.348656,0.429445,-0.334470,0.445133
54.272,TARGET_2,0.409803,0.304058,0.395939,0.314278
54.336,TARGET_1,-0.346176,0.428808,-0.335367,0.441961
54.336,TARGET_2,0.407904,0.302342,0.393776,0.314537
54.400,TARGET_1,-0.343697,0.428171,-0.355116,0.435101
54.400,TARGET_2,0.408500,0.299852,0.397149,0.295219
54.464,TARGET_1,-0.341217,0.427534,-0.348137,0.413384
54.464,TARGET_2,0.409096,0.297362,0.400374,0.316758
54.528,TARGET_1,-0.338738,0.426898,-0.343715,0.435542
54.528,TARGET_2,0.409692,0.294873,0.414619,0.283556
54.592,TARGET_1,-0.336258,0.426261,-0.328787,0.423570
54.592,TARGET_2,0.410288,0.292383,0.410318,0.295032
54.656,TARGET_1,-0.333779,0.425624,-0.333771,0.445237
54.656,TARGET_2,0.410885,0.289893,0.394660,0.278162
54.720,TARGET_1,-0.331299,0.424987,-0.325208,0.416975
54.720,TARGET_2,0.411481,0.287404,0.427895,0.283544
54.784,TARGET_1,-0.328820,0.424350,-0.328934,0.418422
54.784,TARGET_2,0.412077,0.284914,0.404725,0.286222
54.848,TARGET_1,-0.326340,0.423713,-0.307555,0.429842
54.848,TARGET_2,0.412673,0.282425,0.407035,0.272521
54.912,TARGET_1,-0.323861,0.423077,-0.335976,0.403694
54.912,TARGET_2,0.413269,0.279935,0.414179,0.294166
54.976,TARGET_1,-0.321381,0.422440,-0.318709,0.441597
54.976,TARGET_2,0.413865,0.277445,0.417111,0.270887
