time,target,true_x,true_z,meas_x,meas_z,ekf_x,ekf_z
8.192,TARGET_2,0.418866,0.254036,0.423996,0.261919,0.42539337874964434,0.26282879783372926
8.256,TARGET_2,0.419464,0.251547,0.414479,0.237739,0.41632982395322754,0.2431326801753107
8.32,TARGET_2,0.420062,0.249058,0.407931,0.257153,0.4094639120609633,0.25359765974551635
8.384,TARGET_2,0.42066,0.246569,0.439226,0.240641,0.43252361322065885,0.24380895753288195
8.448,TARGET_2,0.421258,0.24408,0.422514,0.238655,0.42457279752456717,0.23966461337803366
8.512,TARGET_2,0.421856,0.24159,0.409886,0.240646,0.4127743376236797,0.24002437864765921
8.576,TARGET_2,0.422454,0.239101,0.402607,0.24636,0.40442277941693494,0.24449585581185593
8.64,TARGET_2,0.423052,0.236612,0.441176,0.220649,0.4327403689810188,0.2262583774458378
8.704,TARGET_2,0.42365,0.234123,0.440467,0.253043,0.4393832997858985,0.24734882167103714
8.768,TARGET_2,0.424248,0.231634,0.416206,0.223338,0.42106122405535873,0.22849017994207269
8.832,TARGET_2,0.424846,0.229144,0.409012,0.214464,0.4109631686524257,0.2170502906301909
8.896,TARGET_2,0.425444,0.226655,0.432278,0.213845,0.4271530386844874,0.21441791511475183
8.96,TARGET_2,0.426042,0.224166,0.430117,0.224543,0.42946920947422157,0.22221481376360655
9.024,TARGET_2,0.42664,0.221677,0.411654,0.207407,0.41510151357981956,0.21023613437380467
9.088,TARGET_2,0.427238,0.219188,0.427884,0.215499,0.4248149029257345,0.21418802889151473
9.152,TARGET_2,0.427836,0.216699,0.437352,0.222019,0.4347133661090529,0.2204500110983144
9.216,TARGET_2,0.428433,0.214209,0.446931,0.203013,0.4441535755369597,0.2071771576027342
9.28,TARGET_2,0.429031,0.21172,0.413907,0.216089,0.42057393543200194,0.21362588183370199
9.344,TARGET_2,0.429629,0.209231,0.415665,0.196389,0.41609810709599326,0.19976738069033864
9.408,TARGET_2,0.430227,0.206742,0.413172,0.211098,0.41348503948605786,0.20813305243019714
9.472,TARGET_2,0.430825,0.204253,0.434574,0.213701,0.4298957757979459,0.21260922881416405
9.536,TARGET_2,0.431423,0.201763,0.425088,0.199255,0.42593056430984705,0.20212490471089659
9.6,TARGET_2,0.432021,0.199274,0.429498,0.201952,0.4285705446306368,0.20190681465686358
9.664,TARGET_2,0.432619,0.196785,0.433467,0.196153,0.43221607670858664,0.19740404207182802
9.728,TARGET_2,0.433217,0.194296,0.44992,0.182236,0.44575984158209847,0.18577825292147843
9.792,TARGET_2,0.433815,0.191807,0.416774,0.198424,0.4231872554101213,0.19509068379792366
9.856,TARGET_2,0.434413,0.189317,0.452235,0.17989,0.4454934903689276,0.18348863007977348
9.92,TARGET_2,0.435011,0.186828,0.433913,0.206395,0.43685263432760624,0.20125965465758994
9.984,TARGET_2,0.435609,0.184339,0.448041,0.179651,0.4453451215262033,0.18463540956926536
10.048,TARGET_2,0.436207,0.18185,0.434999,0.191747,0.43733704159641185,0.18999232431231966
10.112,TARGET_2,0.436805,0.179361,0.417421,0.185806,0.42152994354983087,0.1862293908738187
10.176,TARGET_2,0.437403,0.176872,0.437146,0.170172,0.43312193849718156,0.1735255315739366
10.24,TARGET_2,0.438001,0.174382,0.427217,0.187359,0.4284399637861136,0.18397129307888038
10.304,TARGET_2,0.438599,0.171893,0.425246,0.179023,0.42566529501438494,0.17984242140042242
10.368,TARGET_2,0.439197,0.169404,0.434317,0.188183,0.43238311318252537,0.18632473118879128
10.432,TARGET_2,0.439795,0.166915,0.457751,0.159977,0.45178094024189763,0.16612805821512977
10.496,TARGET_2,0.440392,0.164426,0.45393,0.182172,0.453784999819527,0.17878928589429144
10.56,TARGET_2,0.44099,0.161936,0.457453,0.146688,0.45624837293396886,0.15382804241789488
10.624,TARGET_2,0.441588,0.159447,0.452875,0.1534,0.45339198481327636,0.15323132948244608
10.688,TARGET_2,0.442186,0.156958,0.447266,0.157442,0.4484369564574568,0.15620225098029952
10.752,TARGET_2,0.442784,0.154469,0.447858,0.141283,0.4474608747835295,0.14425784532939787
10.816,TARGET_2,0.443382,0.15198,0.431009,0.152819,0.43427797277372715,0.1502857861619572
10.88,TARGET_2,0.44398,0.14949,0.448758,0.130727,0.4448713862048347,0.1347647557678355
10.944,TARGET_2,0.444578,0.147001,0.439187,0.138341,0.4400472376539033,0.13703260913557427
11.008,TARGET_2,0.445176,0.144512,0.446894,0.127286,0.44485744770319885,0.129084580107665
11.072,TARGET_2,0.445774,0.142023,0.459763,0.132134,0.45626915168859683,0.13137723393406558
11.136,TARGET_2,0.446372,0.139534,0.448327,0.137322,0.45008107860357893,0.13581070193777597
11.2,TARGET_2,0.44697,0.137045,0.453956,0.117585,0.4526605071615029,0.12141592403428038
11.264,TARGET_2,0.447568,0.134555,0.432125,0.133159,0.43652481721678027,0.1299673488199709
11.328,TARGET_2,0.448166,0.132066,0.457008,0.140994,0.45250442964504345,0.1387158230594807
11.392,TARGET_2,0.448764,0.129577,0.433652,0.123237,0.4375241179561372,0.1262702036486367
11.456,TARGET_2,0.449362,0.127088,0.443974,0.11423,0.4420134621299263,0.11653685432937791
11.52,TARGET_2,0.44996,0.124599,0.432844,0.127273,0.4346657530794716,0.12442517966743136
11.584,TARGET_2,0.450558,0.122109,0.440496,0.122394,0.438920291832963,0.12263465388968768
11.648,TARGET_2,0.451156,0.11962,0.4475,0.136411,0.44573435437575526,0.1334538765052585
11.712,TARGET_2,0.451753,0.117131,0.438591,0.11647,0.4399067944519562,0.12006064445799626
11.776,TARGET_2,0.452351,0.114642,0.471551,0.098386,0.46408846074976906,0.10339356208217096
11.84,TARGET_2,0.452949,0.112153,0.437428,0.110979,0.4432907780640142,0.108751758320948
11.904,TARGET_2,0.453547,0.109663,0.458347,0.127676,0.4551966785229711,0.12367994715052064
11.968,TARGET_2,0.454145,0.107174,0.449113,0.12664,0.4506880861750972,0.1261177430046019
12.032,TARGET_2,0.454743,0.104685,0.468941,0.100654,0.4646114606476368,0.1065489636782532
12.096,TARGET_2,0.455341,0.102196,0.469465,0.118026,0.4686426447112331,0.11567915139165957
12.16,TARGET_2,0.455939,0.099707,0.465365,0.115753,0.46627870478786204,0.11589367220548732
12.224,TARGET_2,0.456537,0.097218,0.453798,0.086214,0.45601796199507605,0.09240128639966644
12.288,TARGET_2,0.457135,0.094728,0.468918,0.098616,0.4658324065584099,0.0970829303425174
12.352,TARGET_2,0.457733,0.092239,0.457712,0.096455,0.45931387232351,0.09628128342184088
12.416,TARGET_2,0.458331,0.08975,0.443436,0.072255,0.4461358138056883,0.0767911403725408
12.48,TARGET_2,0.458929,0.087261,0.462859,0.080812,0.4586760001614008,0.0794792836400623
12.544,TARGET_2,0.459527,0.084772,0.463588,0.092207,0.4624380902891546,0.08923932061813489
12.608,TARGET_2,0.460125,0.082282,0.447734,0.06583,0.45038630434472643,0.07039086225372379
12.672,TARGET_2,0.460723,0.079793,0.448142,0.086686,0.44838552254611774,0.08261573924126911
12.736,TARGET_2,0.461321,0.077304,0.463456,0.065189,0.45960384676623994,0.06886549491424365
12.8,TARGET_2,0.461919,0.074815,0.458259,0.081748,0.45853119001995635,0.07869389390323528
12.864,TARGET_2,0.462517,0.072326,0.474546,0.077354,0.47097135780124383,0.0778696937071707
12.928,TARGET_2,0.463115,0.069836,0.480768,0.051439,0.4782031190929902,0.05731772771449078
12.992,TARGET_2,0.463712,0.067347,0.44471,0.068243,0.4520326852730278,0.06507995439074478
13.056,TARGET_2,0.46431,0.064858,0.456446,0.072956,0.45526013403559024,0.07095698386682432
13.12,TARGET_2,0.464908,0.062369,0.467618,0.05887,0.46454423296552516,0.06149126435564552
13.184,TARGET_2,0.465506,0.05988,0.473303,0.066799,0.471364737501355,0.06567955261146367
13.248,TARGET_2,0.466104,0.057391,0.46269,0.038012,0.46404784041989494,0.043721345695762075
13.312,TARGET_2,0.466702,0.054901,0.484861,0.041933,0.47990913572964083,0.042203149995238845
13.376,TARGET_2,0.4673,0.052412,0.475872,0.059861,0.4769525547340027,0.0559052938713631
13.44,TARGET_2,0.467898,0.049923,0.473437,0.04594,0.47406721887591485,0.048037574140541196
13.504,TARGET_2,0.468496,0.047434,0.46542,0.046675,0.4671599914978895,0.0466458504481927
13.568,TARGET_2,0.469094,0.044945,0.458422,0.060178,0.46037519740600247,0.05691049179904054
13.632,TARGET_2,0.469692,0.042455,0.452682,0.056449,0.45423649110886527,0.05627398853525153
13.696,TARGET_2,0.47029,0.039966,0.469565,0.039929,0.465739067052477,0.04347686255692616
13.76,TARGET_2,0.470888,0.037477,0.477877,0.055553,0.4752941067937133,0.053030185499142124
13.824,TARGET_2,0.471486,0.034988,0.485253,0.019572,0.48254098299796727,0.026954682948871572
13.888,TARGET_2,0.472084,0.032499,0.480879,0.036402,0.48120100275928784,0.03411599261326354
13.952,TARGET_2,0.472682,0.030009,0.455787,0.042722,0.461379464085493,0.04029184825413248
14.016,TARGET_2,0.47328,0.02752,0.466991,0.040104,0.46551536939050775,0.03996760407911033
14.08,TARGET_2,0.473878,0.025031,0.491677,0.037395,0.4858252180174509,0.0382894441273617
14.144,TARGET_2,0.474476,0.022542,0.47774,0.004123,0.4789434200151381,0.011317343649181126
14.208,TARGET_2,0.475074,0.020053,0.456903,0.036166,0.46170493130270046,0.030031652210695082
14.272,TARGET_2,0.475671,0.017564,0.486645,0.03493,0.4811129493483241,0.03406928175553923
14.336,TARGET_2,0.476269,0.015074,0.48722,0.021314,0.48578166571684395,0.02429853859468196
14.4,TARGET_2,0.476867,0.012585,0.460003,0.025661,0.46558184031610356,0.024863109035119214
14.464,TARGET_2,0.477465,0.010096,0.473417,-0.005004,0.47084047041911326,0.0011889766196188818
14.528,TARGET_2,0.478063,0.007607,0.462674,0.018773,0.46420932762134576,0.01433372982487945
14.592,TARGET_2,0.478661,0.005118,0.469615,-0.005613,0.46773814724618273,-0.0016187520415733587
14.656,TARGET_2,0.479259,0.002628,0.488857,-0.006299,0.48379882992112905,-0.0054501812091198075
14.72,TARGET_2,0.479857,0.000139,0.466536,0.011844,0.470440631904916,0.007658316650243319
14.784,TARGET_2,0.480455,-0.00235,0.497871,-0.000487,0.4916356239783928,0.0016337259370667184
14.848,TARGET_2,0.481053,-0.004839,0.489795,-0.019939,0.4898570689820469,-0.015337873298078926
14.912,TARGET_2,0.481651,-0.007328,0.494939,-0.007429,0.49376502865175526,-0.009260622193733881
14.976,TARGET_2,0.482249,-0.009818,0.463171,-0.017774,0.46963945912949373,-0.01664668648155655
15.04,TARGET_2,0.482847,-0.012307,0.496974,-0.020824,0.4905243613899728,-0.02002350291089977
15.104,TARGET_2,0.483445,-0.014796,0.476896,-0.032824,0.47950391266351744,-0.030648255469222632
15.168,TARGET_2,0.484043,-0.017285,0.503346,-0.016762,0.4979747657949906,-0.019787823453398808
15.232,TARGET_2,0.484641,-0.019774,0.500936,-0.030448,0.5001116725685171,-0.028150300303037133
15.296,TARGET_2,0.485239,-0.022263,0.471679,-0.041078,0.4776914247581207,-0.03907913076996394
15.36,TARGET_2,0.485837,-0.024753,0.503261,-0.005037,0.49777170261755205,-0.012253625444321025
15.424,TARGET_2,0.486435,-0.027242,0.498624,-0.031688,0.4983080115680032,-0.027320380303845856
15.488,TARGET_2,0.487033,-0.029731,0.493144,-0.029876,0.4942126557788293,-0.02949749389445455
15.552,TARGET_2,0.48763,-0.03222,0.485638,-0.015941,0.48769616164817975,-0.019039207178858427
15.616,TARGET_2,0.488228,-0.034709,0.48943,-0.041961,0.4886243687933551,-0.03719185097925099
15.68,TARGET_2,0.488826,-0.037199,0.489772,-0.042959,0.4891513876004907,-0.04214755338192932
15.744,TARGET_2,0.489424,-0.039688,0.49382,-0.041869,0.49251275046970283,-0.04227910760730022
15.808,TARGET_2,0.490022,-0.042177,0.47945,-0.050974,0.481988144608483,-0.049742747615537
15.872,TARGET_2,0.49062,-0.044666,0.509152,-0.028582,0.503165143736076,-0.03303569332178179
15.936,TARGET_2,0.491218,-0.047155,0.495246,-0.029684,0.49721632056494264,-0.030275445627326574
16.0,TARGET_2,0.491816,-0.049645,0.482683,-0.069345,0.4853341745275234,-0.061466313264981504
16.064,TARGET_2,0.492414,-0.052134,0.49567,-0.037587,0.49329586254539615,-0.04307072563337533
16.128,TARGET_2,0.493012,-0.054623,0.494374,-0.064499,0.4936891426675997,-0.06019067786972443
16.192,TARGET_2,0.49361,-0.057112,0.48795,-0.074334,0.48868887263703636,-0.07204671749154332
16.256,TARGET_2,0.494208,-0.059601,0.510162,-0.047332,0.5053778025862499,-0.052780057695620455
16.32,TARGET_2,0.494806,-0.06209,0.503809,-0.048056,0.5042914434916743,-0.048953923196035275
16.384,TARGET_2,0.495404,-0.06458,0.50025,-0.058921,0.5010708753590633,-0.05681456436685818
16.448,TARGET_2,0.496002,-0.067069,0.500246,-0.077735,0.5000014979641247,-0.07362783849356502
16.512,TARGET_2,0.4966,-0.069558,0.482384,-0.077971,0.4859438852409214,-0.07793149627892527
16.576,TARGET_2,0.497198,-0.072047,0.505325,-0.090516,0.5004285527847716,-0.08841885597054068
16.64,TARGET_2,0.497796,-0.074536,0.490135,-0.085664,0.492137600975197,-0.08706540514043613
16.704,TARGET_2,0.498394,-0.077026,0.488944,-0.074077,0.4895102721965489,-0.07737142792624521
16.768,TARGET_2,0.498992,-0.079515,0.506182,-0.065503,0.5024864828300195,-0.06792775210639851
16.832,TARGET_2,0.499589,-0.082004,0.518634,-0.063957,0.5151651548012155,-0.06430189086434669
16.896,TARGET_2,0.500187,-0.084493,0.480588,-0.098154,0.4879974605961493,-0.0914620400082109
16.96,TARGET_2,0.500785,-0.086982,0.520314,-0.105909,0.512486089235398,-0.1032566740634121
17.024,TARGET_2,0.501383,-0.089472,0.514092,-0.071287,0.5139057667991963,-0.07824224025986334
17.088,TARGET_2,0.501981,-0.091961,0.484099,-0.073234,0.4910773783572078,-0.07443261731543932
17.152,TARGET_2,0.502579,-0.09445,0.486372,-0.084427,0.48731723509783015,-0.08247688244532483
17.216,TARGET_2,0.503177,-0.096939,0.51507,-0.099136,0.5083947810552328,-0.09568494072960597
17.28,TARGET_2,0.503775,-0.099428,0.489349,-0.108791,0.4934087502469704,-0.10679588240264501
17.344,TARGET_2,0.504373,-0.101917,0.489049,-0.104057,0.4897615798315229,-0.1054292455918189
17.408,TARGET_2,0.504971,-0.104407,0.505451,-0.102131,0.5017032474554667,-0.10322145991870005
17.472,TARGET_2,0.505569,-0.106896,0.513388,-0.098024,0.510672539123695,-0.09923395619215612
17.536,TARGET_2,0.506167,-0.109385,0.4909,-0.098585,0.49544067544837855,-0.09901189256917556
17.6,TARGET_2,0.506765,-0.111874,0.512751,-0.097996,0.5087188840717184,-0.09817287254284952
17.664,TARGET_2,0.507363,-0.114363,0.503994,-0.113517,0.504897214884434,-0.11054568339454485
17.728,TARGET_2,0.507961,-0.116853,0.499891,-0.100201,0.5010285078378237,-0.10271064778015762
17.792,TARGET_2,0.508559,-0.119342,0.518388,-0.103357,0.5143413779647215,-0.1031535861633875
17.856,TARGET_2,0.509157,-0.121831,0.491433,-0.107484,0.4966641035846708,-0.10689906760883286
17.92,TARGET_2,0.509755,-0.12432,0.521372,-0.140452,0.5151959750965199,-0.13382567479907814
17.984,TARGET_2,0.510353,-0.126809,0.508658,-0.131651,0.5099198002188559,-0.13302184715852958
18.048,TARGET_2,0.510951,-0.129299,0.497158,-0.1229,0.4999136686757925,-0.12575539994881435
18.112,TARGET_2,0.511548,-0.131788,0.503277,-0.130811,0.5022697223112982,-0.13024098416853214
18.176,TARGET_2,0.512146,-0.134277,0.495158,-0.139406,0.49647919585274064,-0.13818153871313357
18.24,TARGET_2,0.512744,-0.136766,0.528222,-0.121717,0.5209966492787356,-0.1252985205658841
18.304,TARGET_2,0.513342,-0.139255,0.503265,-0.129115,0.5073397151784897,-0.12849170489700507
18.368,TARGET_2,0.51394,-0.141744,0.513415,-0.147122,0.5117644402010045,-0.14356743298810987
18.432,TARGET_2,0.514538,-0.144234,0.526133,-0.156465,0.5225534537686048,-0.1543670740201942
18.496,TARGET_2,0.515136,-0.146723,0.526564,-0.138106,0.5256219622611271,-0.14197291532002665
18.56,TARGET_2,0.515734,-0.149212,0.50846,-0.141018,0.5124067787360918,-0.1415291601886982
18.624,TARGET_2,0.516332,-0.151701,0.518933,-0.15143,0.5172732482433796,-0.14965989308936198
18.688,TARGET_2,0.51693,-0.15419,0.503273,-0.162319,0.5062987966666386,-0.1603799922982672
18.752,TARGET_2,0.517528,-0.15668,0.516125,-0.141878,0.5138515508281444,-0.14616552421690548
18.816,TARGET_2,0.518126,-0.159169,0.525203,-0.139728,0.5226058743006324,-0.14099726526164905
18.88,TARGET_2,0.518724,-0.161658,0.533869,-0.1496,0.5312054188041893,-0.14768335899432375
18.944,TARGET_2,0.519322,-0.164147,0.528767,-0.16727,0.529149841054141,-0.1635062495426414
19.008,TARGET_2,0.51992,-0.166636,0.538795,-0.182459,0.5362813595663842,-0.17923136735577722
19.072,TARGET_2,0.520518,-0.169126,0.511652,-0.183477,0.5170425392565242,-0.18373317374706918
19.136,TARGET_2,0.521116,-0.171615,0.534217,-0.153362,0.5303301900551302,-0.1601568406179001
19.2,TARGET_2,0.521714,-0.174104,0.502998,-0.176231,0.5091669317176519,-0.17333428800126502
19.264,TARGET_2,0.522312,-0.176593,0.530917,-0.192627,0.5255691379797401,-0.18919184764849817
19.328,TARGET_2,0.52291,-0.179082,0.516672,-0.162605,0.5187294459069425,-0.16869215750416344
19.392,TARGET_2,0.523507,-0.181572,0.522923,-0.175301,0.5218656891594314,-0.17404200492358182
19.456,TARGET_2,0.524105,-0.184061,0.509557,-0.183719,0.512252544323442,-0.18215406742257714
19.52,TARGET_2,0.524703,-0.18655,0.50829,-0.183525,0.5090473946031908,-0.18380053291939275
19.584,TARGET_2,0.525301,-0.189039,0.54483,-0.194565,0.5363705742980326,-0.1925813111822785
19.648,TARGET_2,0.525899,-0.191528,0.514884,-0.183864,0.5198354258655778,-0.1861745258849003
19.712,TARGET_2,0.526497,-0.194017,0.520239,-0.208866,0.5198805095354323,-0.20469852435595465
19.776,TARGET_2,0.527095,-0.196507,0.511163,-0.199656,0.5130067048550425,-0.20152310752670505
19.84,TARGET_2,0.527693,-0.198996,0.541394,-0.218913,0.5345845987302879,-0.21586514679423324
19.904,TARGET_2,0.528291,-0.201485,0.521954,-0.218355,0.5247051736222742,-0.21874901857867005
19.968,TARGET_2,0.528889,-0.203974,0.54004,-0.210409,0.5364408101335786,-0.2127316685763489
20.032,TARGET_2,0.529487,-0.206463,0.54924,-0.193876,0.5463317575960555,-0.19785923974969283
20.096,TARGET_2,0.530085,-0.208953,0.537338,-0.192317,0.5394938264849226,-0.19322497148905413
20.16,TARGET_2,0.530683,-0.211442,0.537936,-0.223939,0.5381882714644511,-0.2176938875803932
20.224,TARGET_2,0.531281,-0.213931,0.512155,-0.201699,0.518218706297147,-0.20549070447821033
20.288,TARGET_2,0.531879,-0.21642,0.546676,-0.222408,0.5399083177560056,-0.21907648198703253
20.352,TARGET_2,0.532477,-0.218909,0.514337,-0.203558,0.5203025902237104,-0.20716490506113727
20.416,TARGET_2,0.533075,-0.221399,0.523589,-0.20664,0.5228133311123042,-0.20678840771411136
20.48,TARGET_2,0.533673,-0.223888,0.542994,-0.205691,0.5382974367074912,-0.20577701452473285
20.544,TARGET_2,0.534271,-0.226377,0.527082,-0.239829,0.5294517820866778,-0.23317803734041515
20.608,TARGET_2,0.534869,-0.228866,0.549774,-0.228522,0.5449790712320399,-0.23014378591895376
20.672,TARGET_2,0.535466,-0.231355,0.551624,-0.228343,0.5500351079441843,-0.2291760575706018
20.736,TARGET_2,0.536064,-0.233844,0.527156,-0.249955,0.5323466207433171,-0.2464027141411275
20.8,TARGET_2,0.536662,-0.236334,0.51852,-0.254079,0.5214917018232393,-0.2536000644485011
20.864,TARGET_2,0.53726,-0.238823,0.521726,-0.245207,0.5215038980326747,-0.2478926248508733
20.928,TARGET_2,0.537858,-0.241312,0.551705,-0.241791,0.544714327963399,-0.2434433319626207
20.992,TARGET_2,0.538456,-0.243801,0.532453,-0.241664,0.5352881836607611,-0.242337499646823
21.056,TARGET_2,0.539054,-0.24629,0.538508,-0.241452,0.5377334126284562,-0.24183105524969986
21.12,TARGET_2,0.539652,-0.24878,0.533981,-0.268717,0.5347067109019558,-0.26368234876488894
21.184,TARGET_2,0.54025,-0.251269,0.535448,-0.245584,0.5352528924789621,-0.24995526401803772
21.248,TARGET_2,0.540848,-0.253758,0.544898,-0.242607,0.5426570157209906,-0.24424195066870752
21.312,TARGET_2,0.541446,-0.256247,0.539011,-0.261609,0.5397846017589303,-0.25825414176808753
21.376,TARGET_2,0.542044,-0.258736,0.541028,-0.26627,0.5406512095620793,-0.2651830967656896
21.44,TARGET_2,0.542642,-0.261226,0.541428,-0.279187,0.5411251713716848,-0.27708860110065764
21.504,TARGET_2,0.54324,-0.263715,0.533704,-0.264178,0.5353565551224836,-0.26760868310871083
21.568,TARGET_2,0.543838,-0.266204,0.551456,-0.252564,0.547742459348728,-0.25584904933740255
21.632,TARGET_2,0.544436,-0.268693,0.533057,-0.272189,0.5364304486289715,-0.2690141310462154
21.696,TARGET_2,0.545034,-0.271182,0.540165,-0.257917,0.5392971850621944,-0.26046867082980174
21.76,TARGET_2,0.545632,-0.273671,0.556291,-0.262381,0.5523030937960351,-0.26199307604826305
21.824,TARGET_2,0.54623,-0.276161,0.551714,-0.265693,0.5518340505077903,-0.26502890587320715
21.888,TARGET_2,0.546828,-0.27865,0.560964,-0.262908,0.5588227030467922,-0.2634298782085688
21.952,TARGET_2,0.547425,-0.281139,0.539135,-0.287959,0.5436578022730394,-0.28332416314685416
22.016,TARGET_2,0.548023,-0.283628,0.543278,-0.292832,0.5432694333156526,-0.2917378499449043
22.08,TARGET_2,0.548621,-0.286117,0.565115,-0.300734,0.5600165886580334,-0.2998240508237656
22.144,TARGET_2,0.549219,-0.288607,0.561348,-0.271973,0.5610667375300455,-0.27832218922180724
22.208,TARGET_2,0.549817,-0.291096,0.567773,-0.301348,0.5662156539307427,-0.29697526673902863
22.272,TARGET_2,0.550415,-0.293585,0.563491,-0.305753,0.5641462080327323,-0.3047454739412807
22.336,TARGET_2,0.551013,-0.296074,0.53144,-0.300777,0.5389626579639544,-0.30235495107627397
22.4,TARGET_2,0.551611,-0.298563,0.541506,-0.305036,0.5408416519901863,-0.3050966799661605
22.464,TARGET_2,0.552209,-0.301053,0.542455,-0.290987,0.5420763150221913,-0.29428454383392044
22.528,TARGET_2,0.552807,-0.303542,0.568957,-0.300976,0.5626383122743649,-0.29967852114232324
22.592,TARGET_2,0.553405,-0.306031,0.569926,-0.307278,0.5681839445702571,-0.30598524738271826
22.656,TARGET_2,0.554003,-0.30852,0.564447,-0.294858,0.5653260342504629,-0.29738233296464656
22.72,TARGET_2,0.554601,-0.311009,0.571523,-0.305633,0.5700471860490696,-0.30403656379440064
22.784,TARGET_2,0.555199,-0.313498,0.539906,-0.322945,0.5468900604783524,-0.31959727548326194
22.848,TARGET_2,0.555797,-0.315988,0.564258,-0.335051,0.5601206642176608,-0.3327606469055541
22.912,TARGET_2,0.556395,-0.318477,0.573875,-0.336315,0.570705393830506,-0.3366365789794669
22.976,TARGET_2,0.556993,-0.320966,0.540263,-0.324902,0.5472100700387698,-0.3281207451381319
23.04,TARGET_2,0.557591,-0.323455,0.549775,-0.335711,0.5490975942170302,-0.33472903737188997
23.104,TARGET_2,0.558189,-0.325944,0.547577,-0.327267,0.5478918128430116,-0.3293425091961197
23.168,TARGET_2,0.558787,-0.328434,0.539202,-0.321382,0.5412206033036348,-0.32330104757362566
23.232,TARGET_2,0.559384,-0.330923,0.57592,-0.334276,0.5677464372533935,-0.3320771075394724
23.296,TARGET_2,0.559982,-0.333412,0.550198,-0.337933,0.5542456413863427,-0.33713975064640017
23.36,TARGET_2,0.56058,-0.335901,0.567479,-0.350459,0.5642865948055226,-0.34825317455154614
23.424,TARGET_2,0.561178,-0.33839,0.56054,-0.334155,0.5613949131203054,-0.33758955947625774
23.488,TARGET_2,0.561776,-0.34088,0.552687,-0.360087,0.5546006882685337,-0.35599055097093507
23.552,TARGET_2,0.562374,-0.343369,0.556016,-0.357884,0.5555869065136483,-0.35833205349862135
23.616,TARGET_2,0.562972,-0.345858,0.551008,-0.349517,0.5520129665228354,-0.3519949965797321
23.68,TARGET_2,0.56357,-0.348347,0.573708,-0.365832,0.5685534724244425,-0.3634660010854032
23.744,TARGET_2,0.564168,-0.350836,0.556715,-0.344534,0.5594650408170484,-0.34889885150360533
23.808,TARGET_2,0.564766,-0.353325,0.550272,-0.368441,0.5523242269772106,-0.36478116631844265
23.872,TARGET_2,0.565364,-0.355815,0.569668,-0.342694,0.5656736247971573,-0.34751823023186096
23.936,TARGET_2,0.565962,-0.358304,0.575223,-0.34972,0.5729886584702925,-0.3491469461346643
24.0,TARGET_2,0.56656,-0.360793,0.551103,-0.380672,0.5561235137646604,-0.374587310950905
24.064,TARGET_2,0.567158,-0.363282,0.549212,-0.362095,0.5507795097361949,-0.3653822541656638
24.128,TARGET_2,0.567756,-0.365771,0.584411,-0.376599,0.5765090538934968,-0.3747035395035829
24.192,TARGET_2,0.568354,-0.368261,0.567311,-0.356242,0.5694622129056813,-0.360389731960315
24.256,TARGET_2,0.568952,-0.37075,0.560909,-0.387415,0.562858093493977,-0.38220153425644676
24.32,TARGET_2,0.56955,-0.373239,0.587288,-0.385944,0.5815809070947996,-0.3859078971009263
24.384,TARGET_2,0.570148,-0.375728,0.55064,-0.361201,0.5577967216344788,-0.3666747779735242
24.448,TARGET_2,0.570746,-0.378217,0.582895,-0.387924,0.5769646890622311,-0.3836724404558446
24.512,TARGET_2,0.571343,-0.380707,0.57814,-0.384535,0.5778290391175795,-0.38483175535069114
24.576,TARGET_2,0.571941,-0.383196,0.582149,-0.376695,0.5811358429122359,-0.37867890463738496
24.64,TARGET_2,0.572539,-0.385685,0.56322,-0.384829,0.5673864868654303,-0.38382193668661724
24.704,TARGET_2,0.573137,-0.388174,0.590605,-0.374402,0.5851864623243236,-0.37646491339655475
24.768,TARGET_2,0.573735,-0.390663,0.586756,-0.407671,0.5863196188650274,-0.40159981028726704
24.832,TARGET_2,0.574333,-0.393152,0.559651,-0.395667,0.5657883032865174,-0.39767810574642537
24.896,TARGET_2,0.574931,-0.395642,0.56146,-0.389171,0.5624203085622745,-0.39140863066321524
24.96,TARGET_2,0.575529,-0.398131,0.559775,-0.407426,0.5602587035044896,-0.4046083419276733
25.024,TARGET_2,0.576127,-0.40062,0.587672,-0.383311,0.5813638432231825,-0.3879636361141822
25.088,TARGET_2,0.576725,-0.403109,0.558855,-0.383783,0.5641462163492752,-0.38457918353196885
25.152,TARGET_2,0.577323,-0.405598,0.59413,-0.404276,0.5870544675165775,-0.4002176547107877
25.216,TARGET_2,0.577921,-0.408088,0.565438,-0.415848,0.5703920013734234,-0.41324696356890606
25.28,TARGET_2,0.578519,-0.410577,0.583755,-0.40381,0.5806195761981623,-0.40634667389937673
25.344,TARGET_2,0.579117,-0.413066,0.577023,-0.396582,0.5778643579123557,-0.3988506769502064
25.408,TARGET_2,0.579715,-0.415555,0.564443,-0.42355,0.5674825788303051,-0.41887966413454514
25.472,TARGET_2,0.580313,-0.418044,0.573336,-0.400637,0.5719759074219041,-0.404896510522989
25.536,TARGET_2,0.580911,-0.420534,0.564827,-0.402378,0.5664939433641474,-0.4030301758934348
25.6,TARGET_2,0.581509,-0.423023,0.594619,-0.439209,0.5878879363088403,-0.4321604508526572
25.664,TARGET_2,0.580676,-0.420602,0.573644,-0.43385,0.5768300582530076,-0.43452717386149736
